date,user_name,text
2018-05-25 12:04:00,realDonaldTrump,"Can anyone even imagine having Spies placed in a competing campaign, by the people and party in absolute power, for the sole purpose of political advantage and gain? And to think that the party in question, even with the expenditure of far more money, LOST!"
2018-05-25 12:14:00,realDonaldTrump,"Very good news to receive the warm and productive statement from North Korea. We will soon see where it will lead, hopefully to long and enduring prosperity and peace. Only time (and talent) will tell!"
2018-05-25 17:12:00,realDonaldTrump,"Today, it was my great honor to deliver the 2018 Commencement Address at the United States @NavalAcademy in Annapolis, Maryland. Congratulations!Good luck. Godspeed. And ANCHORS AWEIGH! https://t.co/aoLBK7y16a"
2018-05-25 17:22:00,realDonaldTrump,"On behalf of the American People, CONGRATULATIONS! We love you! https://t.co/YRlj0vRXwk"
2018-05-25 20:39:00,realDonaldTrump,"To the @NavalAcademy Class of 2018, I say: We know you are up to the task. We know you will make us proud. We know that glory will be yours. Because you are WINNERS, you are WARRIORS, you are FIGHTERS, you are CHAMPIONS, and YOU will lead us to VICTORY! God Bless the U.S.A.! https://t.co/V9TgEo8MY4"
2018-05-25 22:14:00,realDonaldTrump,"Chicago Police have every right to legally protest against the mayor and an administration that just won’t let them do their job. The killings are at a record pace and tough police work, which Chicago will not allow, would bring things back to order fast...the killings must stop!"
2018-05-25 22:45:00,realDonaldTrump,Funny to watch the Democrats criticize Trade Deals being negotiated by me when they don’t even know what the deals are and when for 8 years the Obama Administration did NOTHING on trade except let other countries rip off the United States. Lost almost $800 Billion/year under “O”
2018-05-25 23:07:00,realDonaldTrump,"Senator Schumer and Obama Administration let phone company ZTE flourish with no security checks. I closed it down then let it reopen with high level security guarantees, change of management and board, must purchase U.S. parts and pay a $1.3 Billion fine. Dems do nothing...."
2018-05-25 23:13:00,realDonaldTrump,...but complain and obstruct. They made only bad deals (Iran) and their so-called Trade Deals are the laughing stock of the world!
2018-05-26 00:37:00,realDonaldTrump,"We are having very productive talks with North Korea about reinstating the Summit which, if it does happen, will likely remain in Singapore on the same date, June 12th., and, if necessary, will be extended beyond that date."
2018-05-26 13:22:00,realDonaldTrump,"Good news about the release of the American hostage from Venezuela. Should be landing in D.C. this evening and be in the White House, with his family, at about 7:00 P.M. The great people of Utah will be very happy!"
2018-05-26 13:59:00,realDonaldTrump,"Put pressure on the Democrats to end the horrible law that separates children from there parents once they cross the Border into the U.S. Catch and Release, Lottery and Chain must also go with it and we MUST continue building the WALL! DEMOCRATS ARE PROTECTING MS-13 THUGS."
2018-05-26 14:38:00,realDonaldTrump,Looking forward to seeing Joshua Holt this evening in the White House. The great people of Utah are Celebrating!
2018-05-26 14:47:00,realDonaldTrump,"Thanks to very brave Teacher &amp, Hero Jason Seaman of Noblesville, Indiana, for his heroic act in saving so many precious young lives. His quick and automatic action is being talked about all over the world!"
2018-05-26 15:03:00,realDonaldTrump,"Unlike what the Failing and Corrupt New York Times would like people to believe, there is ZERO disagreement within the Trump Administration as to  how to deal with North Korea...and if there was, it wouldn’t matter. The @nytimes has called me wrong right from the beginning!"
2018-05-26 15:21:00,realDonaldTrump,"The Failing @nytimes quotes “a senior White House official,” who doesn’t exist, as saying “even if the meeting were reinstated, holding it on June 12 would be impossible, given the lack of time and the amount of planning needed.” WRONG AGAIN! Use real people, not phony sources."
2018-05-26 19:28:00,realDonaldTrump,"With Spies, or “Informants” as the Democrats like to call them because it sounds less sinister (but it’s not), all over my campaign, even from a very early date, why didn’t the crooked highest levels of the FBI or “Justice” contact me to tell me of the  phony Russia problem?"
2018-05-26 19:41:00,realDonaldTrump,"This whole Russia Probe is Rigged. Just an excuse as to why the Dems and Crooked Hillary lost the Election and States that haven’t been lost in decades. 13 Angry Democrats, and all Dems if you include the people who worked for Obama for 8 years. #SPYGATE &amp, CONFLICTS OF INTEREST!"
2018-05-26 19:56:00,realDonaldTrump,"When will the 13 Angry Democrats (&amp, those who worked for President O), reveal their disqualifying Conflicts of Interest? It’s been a long time now! Will they be indelibly written into the Report along with the fact that the only Collusion is with the Dems, Justice, FBI &amp, Russia?"
2018-05-27 01:49:00,realDonaldTrump,WELCOME HOME JOSH! https://t.co/2X0cKE4stx
2018-05-27 12:41:00,realDonaldTrump,"Who’s going to give back the young and beautiful lives (and others) that have been devastated and destroyed by the phony Russia Collusion Witch Hunt? They journeyed down to Washington, D.C., with stars in their eyes and wanting to help our nation...They went back home in tatters!"
2018-05-27 13:14:00,realDonaldTrump,"Fantastic to have 400,000 GREAT MEN &amp, WOMEN of Rolling Thunder in D.C. showing their patriotism. They love our Country, they love our Flag, they stand for our National Anthem! Thanks to Executive Director Artie Muller."
2018-05-27 14:13:00,realDonaldTrump,"Why didn’t the 13 Angry Democrats investigate the campaign of Crooked Hillary Clinton, many crimes, much Collusion with Russia? Why didn’t the FBI take the Server from the DNC?  Rigged Investigation!"
2018-05-27 20:09:00,realDonaldTrump,Our United States team has arrived in North Korea to make arrangements for the Summit between Kim Jong Un and myself. I truly believe North Korea has brilliant potential and will be a great economic and financial Nation one day. Kim Jong Un agrees with me on this. It will happen!
2018-05-27 20:32:00,realDonaldTrump,"Why didn’t President Obama do something about the so-called Russian Meddling when he was told about it by the FBI before the Election? Because he thought Crooked Hillary was going to win, and he didn’t want to upset the apple cart! He was in charge, not me, and did nothing."
2018-05-28 11:01:00,realDonaldTrump,#MemorialDay🇺🇸 https://t.co/Iohcuhi4dQ
2018-05-28 12:58:00,realDonaldTrump,"Happy Memorial Day! Those who died for our great country would be very happy and proud at how well our country is doing today. Best economy in decades, lowest unemployment numbers for Blacks and Hispanics EVER (&amp, women in 18years), rebuilding our Military and so much more. Nice!"
2018-05-28 13:55:00,realDonaldTrump,“The President deserves some answers.” @FoxNews in discussing “SPYGATE.”
2018-05-28 14:08:00,realDonaldTrump,“Sally Yates is part of concerns people have raised about bias in the Justice Dept. I find her actions to be really quite unbelievable.” Jonathan Turley
2018-05-28 14:32:00,realDonaldTrump,"“We now find out that the Obama Administration put the opposing campaigns presidential candidate, or his campaign, under investigation. That raises legitimate questions. I just find this really odd...this goes to the heart of our electoral system.” Jonathan Turley on @FoxNews"
2018-05-28 17:13:00,realDonaldTrump,"Thank you for joining us on this solemn day of remembrance. We are gathered here on the sacred soil of @ArlingtonNatl Cemetery to honor the lives and deeds of America's greatest heroes, the men and women who laid down their lives for our freedom. #MemorialDay https://t.co/YSYAHf7bNu"
2018-05-28 17:14:00,realDonaldTrump,"The heroes who rest in these hallowed fields, in cemeteries, battlefields, and burial grounds near and far are drawn the full tapestry of American life. They came from every generation from towering cities and wind swept prairies, from privilege and from poverty... https://t.co/aOw3QwN2SV"
2018-05-28 17:19:00,realDonaldTrump,"Our fallen heroes have not only written our history they have shaped our destiny. They saved the lives of the men and women with whom they served. They cared for their families more than anything in the world, they loved their families. They inspired their communities... https://t.co/Q9cOcQeEDc"
2018-05-28 21:22:00,realDonaldTrump,"A Democratic lawmaker just introduced a bill to Repeal the GOP Tax Cuts (no chance). This is too good to be true for Republicans...Remember, the Nancy Pelosi Dems are also weak on Crime, the Border and want to be gentle and kind to MS-13 gang members...not good!"
2018-05-28 21:53:00,realDonaldTrump,"California has a rare opportunity to turn things around and solve its high crime, high tax, problems - along with so many others. On June 5th., vote for GOP Gubernatorial Candidate JOHN COX, a really good and highly competent man. He’ll Make California Great Again!"
2018-05-29 10:07:00,realDonaldTrump,"Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages. They thought it was recent pictures in order to make us look bad, but backfires. Dems must agree to Wall and new Border Protection for good of country...Bipartisan Bill!"
2018-05-29 10:30:00,realDonaldTrump,"We have put a great team together for our talks with North Korea. Meetings are currently taking place concerning Summit, and more. Kim Young Chol, the Vice Chairman of North Korea, heading now to New York. Solid response to my letter, thank you!"
2018-05-29 10:49:00,realDonaldTrump,“This investigation involved far more surveillance than we ever had any idea about. It wasn’t just a wiretap against a campaign aide...it was secretly gathering information on the Trump Campaign...people call that Spying...this is unprecedented and  scandalous.” Mollie Hemingway
2018-05-29 11:00:00,realDonaldTrump,"The 13 Angry Democrats (plus people who worked 8 years for Obama) working on the rigged Russia Witch Hunt, will be MEDDLING with the mid-term elections, especially now that Republicans (stay tough!) are taking the lead in Polls. There was no Collusion, except by the Democrats!"
2018-05-29 11:09:00,realDonaldTrump,"Why aren’t the 13 Angry and heavily conflicted Democrats investigating the totally Crooked Campaign of totally Crooked Hillary Clinton. It’s a Rigged Witch Hunt, that’s why! Ask them if they enjoyed her after election celebration!"
2018-05-29 11:27:00,realDonaldTrump,"Sorry, I’ve got to start focusing my energy on North Korea Nuclear, bad Trade Deals, VA Choice, the Economy, rebuilding the Military, and so much more, and not on the Rigged Russia Witch Hunt that should be investigating Clinton/Russia/FBI/Justice/Obama/Comey/Lynch etc."
2018-05-29 13:30:00,realDonaldTrump,"The Fake Mainstream Media has, from the time I announced I was running for President, run the most highly sophisticated &amp, dishonest Disinformation Campaign in the history of politics. No matter how well WE do, they find fault. But the forgotten men &amp, women WON, I’m President!"
2018-05-30 12:46:00,realDonaldTrump,"Rep.Trey Gowdy, “I don’t think so, I think what the President is doing is expressing frustration that Attorney General Sessions should have shared these reasons for recusal before he took the job, not afterward. If I were the President and I picked someone to be the country’s...."
2018-05-30 12:47:00,realDonaldTrump,"....There are lots of really good lawyers in the country, he could have picked somebody else!” And I wish I did!"
2018-05-30 12:47:00,realDonaldTrump,"....chief law enforcement officer, and they told me later, ‘oh by the way I’m not going to be able to participate in the most important case in the office, I would be frustrated too...and that’s how I read that - Senator Sessions, why didn’t you tell me before I picked you....."
2018-05-30 14:35:00,realDonaldTrump,"The Failing and Corrupt @nytimes estimated the crowd last night at “1000 people,” when in fact it was many times that number - and the arena was rockin’. This is the way they demean and disparage. They are very dishonest people who don’t “get” me, and never did!"
2018-05-30 15:31:00,realDonaldTrump,"Bob Iger of ABC called Valerie Jarrett to let her know that “ABC does not tolerate comments like those” made by Roseanne Barr. Gee, he never called President Donald J. Trump to apologize for the HORRIBLE statements made and said about me on ABC. Maybe I just didn’t get the call?"
2018-05-30 17:09:00,realDonaldTrump,Today I am proud to keep another promise to the American people as I sign the #RightToTry Legislation into law. https://t.co/VD8CN5YfIo
2018-05-30 17:11:00,realDonaldTrump,"With the #RightToTry Law I signed today, patients with life threatening illnesses will finally have access to experimental treatments that could improve or even cure their conditions. These are experimental treatments and products that have shown great promise... https://t.co/FIUwhpUpoL"
2018-05-30 17:19:00,realDonaldTrump,"Moments ago, it was my great honor to sign #RightToTry into law! https://t.co/mtPiHsBc1H https://t.co/hFtpyJlV4h"
2018-05-30 22:59:00,realDonaldTrump,"Great meeting with @KimKardashian today, talked about prison reform and sentencing. https://t.co/uOy4UJ41JF"
2018-05-30 23:46:00,realDonaldTrump,"There is no one better to represent the people of N.Y. and Staten Island (a place I know very well) than @RepDanDonovan, who is strong on Borders &amp, Crime, loves our Military &amp, our Vets, voted for Tax Cuts and is helping me to Make America Great Again. Dan has my full endorsement!"
2018-05-31 00:08:00,realDonaldTrump,"Very importantly, @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!"
2018-05-31 03:06:00,realDonaldTrump,"The soon to be released book, “The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton And Frame Donald Trump,” written by Gregg Jarrett, looks like a real deal big hit. The Phony Witch Hunt will be opened up for the world to see! Out in 5 weeks."
2018-05-31 03:08:00,realDonaldTrump,"RT @Scavino45: President Trump kisses Jordan McLinn, who suffers from Duchenne Muscular Dystrophy (DMD), after signing the #RightToTry Act..."
2018-05-31 03:21:00,realDonaldTrump,"“The recusal of Jeff Sessions was an unforced betrayal of the President of the United States.” JOE DIGENOVA, former U.S. Attorney."
2018-05-31 10:55:00,realDonaldTrump,"RUSH LIMBAUGH  “If the FBI was so concerned, and if they weren’t targeting Trump, they should have told Trump. If they were really concerned about the Russians infiltrating a campaign (hoax), then why not try to stop it? Why not tell Trump? Because they were pushing this scam.”"
2018-05-31 10:56:00,realDonaldTrump,"RT @HerschelWalker: What an awesome day in D.C. participating @WhiteHouse Sports &amp, Fitness Day with @IvankaTrump @POTUS @MistyMayTreanor @M..."
2018-05-31 10:56:00,realDonaldTrump,"RT @IvankaTrump: Today @POTUS hosted #FieldDay at the @WhiteHouse with the announced President’s Council on Sports, Fitness and Nutrition...."
2018-05-31 10:58:00,realDonaldTrump,RT @dougmillsnyt: Children race as @realDonaldTrump looks on with @IvankaTrump and New York Yankees legend Mariano Rivera they as they part...
2018-05-31 10:59:00,realDonaldTrump,"RT @AP_Politics: Trump set to promote youth sports, wants such activities to be more accessible to economically disadvantaged children: htt..."
2018-05-31 11:53:00,realDonaldTrump,"Iger, where is my call of apology? You and ABC have offended millions of people, and they demand a response. How is Brian Ross doing? He tanked the market with an ABC lie, yet no apology. Double Standard!"
2018-05-31 12:05:00,realDonaldTrump,"The corrupt Mainstream Media is working overtime not to mention the infiltration of people, Spies (Informants), into my campaign! Surveillance much?"
2018-05-31 12:11:00,realDonaldTrump,"Not that it matters but I never fired James Comey because of Russia! The Corrupt Mainstream Media loves to keep pushing that narrative, but they know it is not true!"
2018-05-31 13:15:00,realDonaldTrump,Very good meetings with North Korea.
2018-05-31 13:18:00,realDonaldTrump,Will be giving a Full Pardon to Dinesh D’Souza today. He was treated very unfairly by our government!
2018-05-31 21:15:00,realDonaldTrump,RT @SecPompeo: The proposed summit offers a historic opening for @POTUS and Chairman Kim to boldly lead U.S. and #DPRK into a new era of pe...
2018-05-31 21:19:00,realDonaldTrump,FAIR TRADE!
2018-06-01 11:05:00,realDonaldTrump,"A.P. has just reported that the Russian Hoax Investigation has now cost our government over $17 million, and going up fast. No Collusion, except by the Democrats!"
2018-06-01 11:15:00,realDonaldTrump,"Why aren’t they firing no talent Samantha Bee for the horrible language used on her low ratings show? A total double standard but that’s O.K., we are Winning, and will be doing so for a long time to come!"
2018-06-01 11:21:00,realDonaldTrump,Looking forward to seeing the employment numbers at 8:30 this morning.
2018-06-01 13:18:00,realDonaldTrump,"Canada has treated our Agricultural business and Farmers very poorly for a very long period of time. Highly restrictive on Trade! They must open their markets and take down their trade barriers! They report a really high surplus on trade with us. Do Timber &amp, Lumber in U.S.?"
2018-06-01 18:07:00,realDonaldTrump,RT @FoxNews: President @realDonaldTrump participates in the U.S. Coast Guard [@USCG] Change-of-Command Ceremony. https://t.co/ekWubVkf1h
2018-06-01 21:40:00,realDonaldTrump,"Today, it was my great honor to be with the brave men and women of the United States Coast Guard! https://t.co/RAyPbOGXuZ"
2018-06-02 05:31:00,realDonaldTrump,There was No Collusion with Russia (except by the Democrats). When will this very expensive Witch Hunt Hoax ever end? So bad for our Country. Is the Special Councel/Justice Department leaking my lawyers letters to the Fake News Media? Should be looking at Dems corruption instead?
2018-06-02 11:40:00,realDonaldTrump,“We ran out of words to describe how good the jobs numbers are.”  Neil Irwin of the @nytimes.
2018-06-02 11:57:00,realDonaldTrump,"“John Brennan, no single figure in American history has done more to discredit the Intelligence community than this liar. He’s a liar about being a liar.”"
2018-06-02 12:06:00,realDonaldTrump,"“John Brennan, no single figure in American history has done more to discredit the intelligence community than this liar. Not only is he a liar, he’s a liar about being a liar.”  Dan Bongino on @foxandfriends"
2018-06-02 12:40:00,realDonaldTrump,"....“$17 million spent, it’s a scam Investigation. Americans are being worked. We now know there was Russian collusion, with Russians and the Democrats. The Mueller team is stacked with anti-Trumpers, who actually represented Clinton people (&amp, gave $’s to Crooked H).” Dan Bongino"
2018-06-02 16:13:00,realDonaldTrump,Now this is a record that will never be broken! https://t.co/rtpLfvsBU5
2018-06-02 16:18:00,realDonaldTrump,RT @KimKardashian: I would like to thank President Trump for his time this afternoon. It is our hope that the President will grant clemency...
2018-06-02 16:28:00,realDonaldTrump,https://t.co/8lI2lomGkh
2018-06-02 16:35:00,realDonaldTrump,Very surprised that China would be doing this? https://t.co/D03kV07dF7
2018-06-02 16:46:00,realDonaldTrump,"Real @FoxNews is doing great, Fake News CNN is dead! https://t.co/1p37tPiB3v"
2018-06-02 17:43:00,realDonaldTrump,There was No Collusion with Russia (except by the Democrats). When will this very expensive Witch Hunt Hoax ever end? So bad for our Country. Is the Special Counsel/Justice Department leaking my lawyers letters to the Fake News Media? Should be looking at Dems corruption instead?
2018-06-02 17:51:00,realDonaldTrump,"The United States must, at long last, be treated fairly on Trade. If we charge a country ZERO to sell their goods, and they charge us 25, 50 or even 100 percent to sell ours, it is UNFAIR and can no longer be tolerated. That is not Free or Fair Trade, it is Stupid Trade!"
2018-06-02 20:57:00,realDonaldTrump,"Why is it that the Wall Street Journal, though well meaning, never mentions the unfairness of the Tariffs routinely charged against the U.S. by other countries, or the many Billions of Dollars that the Tariffs we are now charging are, and will be, pouring into U.S. coffers?"
2018-06-02 21:02:00,realDonaldTrump,RT @JesseBWatters: The media had it's worst week ever! @charliekirk11 and @JoeConchaTV break it down on @WattersWorld https://t.co/uMEblnh6...
2018-06-02 21:04:00,realDonaldTrump,"RT @foxandfriends: 223,000 jobs added in May, even the NYT runs out of words to describe how good the numbers are! https://t.co/K1GB8G0zsf"
2018-06-02 21:09:00,realDonaldTrump,RT @CLewandowski_: Looking forward to being on @foxandfriends tomorrow around 7:45 AM on @FoxNews. Hope you watch.
2018-06-02 21:23:00,realDonaldTrump,"When you’re almost 800 Billion Dollars a year down on Trade, you can’t lose a Trade War! The U.S. has been ripped off by other countries for years on Trade, time to get smart!"
2018-06-03 05:25:00,realDonaldTrump,Mark Penn  “Why are there people from the Clinton Foundation on the Mueller Staff? Why is there an Independent Councel? To go after people and their families for unrelated offenses...Constitution was set up to prevent this...Stormtrooper tactics almost.” A disgrace!
2018-06-03 12:59:00,realDonaldTrump,Jesse Watters “The only thing Trump obstructed was Hillary getting to the White House.”  So true!
2018-06-03 13:25:00,realDonaldTrump,"As only one of two people left who could become President, why wouldn’t the FBI or Department of “Justice” have told me that they were secretly investigating Paul Manafort (on charges that were 10 years old and had been previously dropped) during my campaign? Should have told me!"
2018-06-03 13:34:00,realDonaldTrump,"....Paul Manafort came into the campaign very late and was with us for a short period of time (he represented Ronald Reagan, Bob Dole &amp, many others over the years), but we should have been told that Comey and the boys were doing a number on him, and he wouldn’t have been hired!"
2018-06-03 17:34:00,realDonaldTrump,Mark Penn  “Why are there people from the Clinton Foundation on the Mueller Staff? Why is there an Independent Counsel? To go after people and their families for unrelated offenses...Constitution was set up to prevent this...Stormtrooper tactics almost.” A disgrace!
2018-06-04 01:07:00,realDonaldTrump,"The appointment of the Special Councel is totally UNCONSTITUTIONAL! Despite that, we play the game because I, unlike the Democrats, have done nothing wrong!"
2018-06-04 11:35:00,realDonaldTrump,"This is my 500th. Day in Office and we have accomplished a lot - many believe more than any President in his first 500 days. Massive Tax &amp, Regulation Cuts, Military &amp, Vets, Lower Crime &amp, Illegal Immigration, Stronger Borders, Judgeships, Best Economy &amp, Jobs EVER, and much more..."
2018-06-04 12:18:00,realDonaldTrump,"....We had Repeal &amp, Replace done (and the saving to our country of one trillion dollars) except for one person, but it is getting done anyway. Individual Mandate is gone and great, less expensive plans will be announced this month. Drug prices coming down &amp, Right to Try!"
2018-06-04 12:20:00,realDonaldTrump,“This is the best time EVER to look for a job.” James Freeman of WSJ.
2018-06-04 12:35:00,realDonaldTrump,"As has been stated by numerous legal scholars, I have the absolute right to PARDON myself, but why would I do that when I have done nothing wrong? In the meantime, the never ending Witch Hunt, led by 13 very Angry and Conflicted Democrats (&amp, others) continues into the mid-terms!"
2018-06-04 12:41:00,realDonaldTrump,China already charges a tax of 16% on soybeans. Canada has all sorts of trade barriers on our Agricultural products. Not acceptable!
2018-06-04 12:43:00,realDonaldTrump,The U.S. has made such bad trade deals over so many years that we can only WIN!
2018-06-04 13:47:00,realDonaldTrump,"Farmers have not been doing well for 15 years. Mexico, Canada, China and others have treated them unfairly. By the time I finish trade talks, that will change. Big trade barriers against U.S. farmers, and other businesses, will finally be broken. Massive trade deficits no longer!"
2018-06-04 14:01:00,realDonaldTrump,"The appointment of the Special Counsel is totally UNCONSTITUTIONAL! Despite that, we play the game because I, unlike the Democrats, have done nothing wrong!"
2018-06-04 19:05:00,realDonaldTrump,#500Days of American Greatness: https://t.co/qQEEPqmaax https://t.co/1VCeoTk1cI
2018-06-04 20:41:00,realDonaldTrump,The Fake News Media is desperate to distract from the economy and record setting economic numbers and so they keep talking about the phony Russian Witch Hunt.
2018-06-04 20:42:00,realDonaldTrump,In many ways this is the greatest economy in the HISTORY of America and the best time EVER to look for a job!
2018-06-05 01:10:00,realDonaldTrump,Big Supreme Court ruling for Baker just out!
2018-06-05 02:55:00,realDonaldTrump,"The Philadelphia Eagles Football Team was invited to the White House. Unfortunately, only a small number of players decided to come, and we canceled the event. Staying in the Locker Room for the playing of our National Anthem is as disrespectful to our country as kneeling. Sorry!"
2018-06-05 10:38:00,realDonaldTrump,"What is taking so long with the Inspector General’s Report on Crooked Hillary and Slippery James Comey. Numerous delays. Hope Report is not being changed and made weaker! There are so many horrible things to tell, the public has the right to know. Transparency!"
2018-06-05 10:51:00,realDonaldTrump,The U.S. has an increased economic value of more than 7 Trillion Dollars since the Election. May be the best economy in the history of our country. Record Jobs numbers. Nice!
2018-06-05 11:08:00,realDonaldTrump,"We will proudly be playing the National Anthem and other wonderful music celebrating our Country today at 3 P.M., The White House, with the United States Marine Band and the United States Army Chorus. Honoring America! NFL, no escaping to Locker Rooms!"
2018-06-05 11:21:00,realDonaldTrump,"We have had many Championship teams recently at the White House including the Chicago Cubs, Houston Astros, Pittsburgh Penguins, New England Patriots, Alabama and Clemson National Champions, and many others. National Anthem &amp, more great music today at 3:00 P.M."
2018-06-05 11:31:00,realDonaldTrump,"The Russian Witch Hunt Hoax continues, all because Jeff Sessions didn’t tell me he was going to recuse himself...I would have quickly picked someone else. So much time and money wasted, so many lives ruined...and Sessions knew better than most that there was No Collusion!"
2018-06-05 11:34:00,realDonaldTrump,Meeting in Singapore with North Korea will hopefully be the start of something big...we will soon see!
2018-06-05 11:50:00,realDonaldTrump,....@NASCAR and Champion @MartinTruex_Jr were recently at the White House. It was a great day for a great sport!
2018-06-05 11:58:00,realDonaldTrump,Separating families at the Border is the fault of bad legislation passed by the Democrats. Border Security laws should be changed but the Dems can’t get their act together! Started the Wall.
2018-06-05 13:02:00,realDonaldTrump,"In High Tax, High Crime California, be sure to get out and vote for Republican John Cox for Governor. He will make a BIG difference!"
2018-06-05 13:09:00,realDonaldTrump,"Get the vote out in California today for Rep. Kevin McCarthy and all of the great GOP candidates for Congress. Keep our country out of the hands of High Tax, High Crime Nancy Pelosi."
2018-06-05 13:44:00,realDonaldTrump,"Vote for Congressman Devin Nunes, a true American Patriot the likes of which we rarely see in our modern day world....he truly loves our country and deserves everyone’s support!"
2018-06-05 13:49:00,realDonaldTrump,"Senator @RogerWicker of Mississippi has done everything necessary to Make America Great Again! Get out and vote for Roger, he has my total support!"
2018-06-05 13:55:00,realDonaldTrump,"Terrific new book out by the wonderful Harris Faulkner, “9 Rules of Engagement.” Harris shares lessons from a military family. Enjoy!"
2018-06-05 20:06:00,realDonaldTrump,"The HISTORIC Rescissions Package we’ve proposed would cut $15,000,000,000 in Wasteful Spending! We are getting our government back on track."
2018-06-05 20:07:00,realDonaldTrump,"Imagine how much wasteful spending we’d save if we didn’t have Chuck and Nancy standing in our way! For years, Democrats in Congress have depleted our military and busted our budgets on needless spending, and to what end? No more."
2018-06-05 20:37:00,realDonaldTrump,https://t.co/4OjDqTMEIx
2018-06-06 00:37:00,realDonaldTrump,"Wow, Strzok-Page, the incompetent &amp, corrupt FBI lovers, have texts referring to a counter-intelligence operation into the Trump Campaign dating way back to December, 2015. SPYGATE is in full force! Is the Mainstream Media interested yet? Big stuff!"
2018-06-06 00:40:00,realDonaldTrump,RT @robbystarbuck: Fox News has been #1 for 197 months straight. In the latest ratings disaster for CNN they lost another 25% of their view...
2018-06-06 00:40:00,realDonaldTrump,RT @EricTrump: #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/37hQxUvemf
2018-06-06 00:43:00,realDonaldTrump,"RT @parscale: Since the #FakeNews is full of distortions, underreporting, and lies, we launched a platform tonight presenting a comprehensi..."
2018-06-06 01:02:00,realDonaldTrump,Great interview by @LouDobbs with Chris Farrell of Judicial Watch concerning the governments counter-intelligence operation into the Trump Campaign. SPYGATE at the highest level. Who would believe?
2018-06-06 01:23:00,realDonaldTrump,"Chris Farrell, Judicial Watch. “They were running an operation to undermine a candidate for President of the U.S. These are all violations of law. This is intelligence tradecraft to steer an election. There’s nothing more grave when it comes to abuse of our intelligence system..."
2018-06-06 01:27:00,realDonaldTrump,"...This is a level of criminality beyond the pale. This is such a grave abuse of power and authority, it’s like nothing else we’ve seen in our history. This makes the Nixon Watergate burglary look like keystone cop stuff"
2018-06-06 01:33:00,realDonaldTrump,....The greatest Witch Hunt in political history!
2018-06-06 04:02:00,realDonaldTrump,"Mitch McConnell announced he will cancel the Senate’s August Recess. Great, maybe the Democrats will finally get something done other than their acceptance of High Crime and High Taxes. We need Border Security!"
2018-06-06 13:16:00,realDonaldTrump,"Great night for Republicans! Congratulations to John Cox on a really big number in California. He can win. Even Fake News CNN said the Trump impact was really big, much bigger than they ever thought possible. So much for the big Blue Wave, it may be a big Red Wave. Working hard!"
2018-06-06 13:37:00,realDonaldTrump,"Gold Star father, Ceejay Metcalf, whose great son Michael was just honored at the White House, was fantastic this morning on @foxandfriends. He is a special man!"
2018-06-06 13:48:00,realDonaldTrump,"The Fake News Media has been so unfair, and vicious, to my wife and our great First Lady, Melania. During her recovery from surgery they reported everything from near death, to facelift, to left the W.H. (and me) for N.Y. or Virginia, to abuse. All Fake, she is doing really well!"
2018-06-06 13:54:00,realDonaldTrump,"...Four reporters spotted Melania in the White House last week walking merrily along to a meeting. They never reported the sighting because it would hurt the sick narrative that she was living in a different part of the world, was really ill, or whatever. Fake News is really bad!"
2018-06-06 14:04:00,realDonaldTrump,"Many more Republican voters showed up yesterday than the Fake News thought possible. The political pundits just don’t get what is going on out there - or they do get it but refuse to report the facts! Remember, Dems are High Tax, High Crime, easy to beat!"
2018-06-06 14:43:00,realDonaldTrump,Congratulations to Dana Rohrabacher on his big California win. We are proud of you Dana!
2018-06-06 19:37:00,realDonaldTrump,"Today we mark another milestone: the 74th anniversary of #DDay, the Allied invasion of Normandy. On June 6, 1944, more than 70,000 brave young Americans charged out of landing craft, jumped out of airplanes, and stormed into hell... https://t.co/zV8pqoVG9h"
2018-06-06 20:09:00,realDonaldTrump,"We must always protect those who protect us. Today, it was my great honor to sign the #VAMissionAct and to make Veterans Choice the permanent law of the land! https://t.co/VV3GdDISbD https://t.co/4OsUDWIzwo"
2018-06-06 21:41:00,realDonaldTrump,"Thank you to everyone at @FEMA HQ for today’s briefing on preparations for the upcoming hurricane season. Disaster response and recovery is best achieved when it’s federally supported, state managed, and locally executed – this is the successful model we will continue to build. https://t.co/xpm7IRiZwn"
2018-06-07 03:48:00,realDonaldTrump,“Total jobless claims running at lowest level in 44 years” https://t.co/La9irHMTXM?
2018-06-07 11:57:00,realDonaldTrump,"Isn’t it Ironic? Getting ready to go to the G-7 in Canada to fight for our country on Trade (we have the worst trade deals ever made), then off to Singapore to meet with North Korea &amp, the Nuclear Problem...But back home we still have the 13 Angry Democrats pushing the Witch Hunt!"
2018-06-07 12:07:00,realDonaldTrump,Good luck to Alice Johnson. Have a wonderful life!
2018-06-07 12:58:00,realDonaldTrump,"Alan Dershowitz, Harvard Law Professor: “It all proves that we never needed a Special Councel....All of this could have been done by the Justice Dept. Don’t need a multi-million dollar group of people with a target on someone’s back. Not the way Justice should operate.” So true!"
